exporter_iso3,importer_iso3,quantity_tons
BMU,ZAF,66.2
BOL,ARG,887147.473
BOL,AUT,1.238
BOL,BGR,0.03
BOL,BRA,3951463.508
BOL,CAN,7.464
BOL,CHE,6.136
BOL,CHL,1008.872
BOL,COL,4007.947
BOL,DOM,2.527
BOL,ECU,2744.736
BOL,ESP,9155.765
BOL,FRA,140.194
BOL,GBR,11.327
BOL,MEX,52.417
BOL,MLT,9.902
BOL,MYS,1.92
BOL,PAN,5421.894
BOL,PER,20275.006
BOL,PRY,20488.422
BOL,URY,13.126
BOL,USA,73.038
BOL,VEN,779.725
BRA,ABW,51.698
BRA,AGO,21641.969
BRA,AIA,16.512
BRA,AND,8.925
BRA,ARE,776750.546
BRA,ARG,100502.528
BRA,ARM,4.415
BRA,ATG,34260.134
BRA,AUS,10712.958
BRA,AUT,29638.387
BRA,AZE,0.096
BRA,BEL,6832.879
BRA,BES,9.966
BRA,BFA,1100.86
BRA,BGD,1128.338
BRA,BGR,0.827
BRA,BHR,0.079
BRA,BHS,165595.53699999998
BRA,BLZ,921.8
BRA,BMU,15774.79
BRA,BOL,21606.968
BRA,BRB,19225.797
BRA,BWA,13.506
BRA,CAN,31757.355
BRA,CHE,9239.275
BRA,CHL,3800363.9749999996
BRA,CHN,40744315.514000006
BRA,CIV,59.371
BRA,CMR,42532.81
BRA,COD,0.003
BRA,COG,16.245
BRA,COK,5913.035
BRA,COL,9094.020999999999
BRA,COM,49.861
BRA,CPV,599.753
BRA,CRI,1041.729
BRA,CUB,33.312
BRA,CUW,1340.805
BRA,CYM,9831.015
BRA,CYP,82816.287
BRA,CZE,8.782
BRA,DEU,606221.189
BRA,DJI,0.02
BRA,DNK,25152.178
BRA,DOM,43585.517
BRA,DZA,10.407
BRA,ECU,6900.449
BRA,EGY,415.901
BRA,ESP,9883224.322999999
BRA,EST,177.606
BRA,ETH,26435.99
BRA,FIN,10.484
BRA,FLK,92.35
BRA,FRA,1150967.983
BRA,GAB,3667.604
BRA,GBR,131158.403
BRA,GEO,17.715
BRA,GHA,3702.47
BRA,GIB,7269.914
BRA,GIN,1.116
BRA,GMB,1.819
BRA,GNB,3522.667
BRA,GRC,55523.299
BRA,GRD,36.609
BRA,GTM,448.18
BRA,GUM,2.808
BRA,GUY,18.569
BRA,HKG,253561.481
BRA,HND,104.221
BRA,HRV,2495.788
BRA,HTI,43.384
BRA,HUN,29.768
BRA,IDN,128201.955
BRA,IND,2534447.637
BRA,IRL,397.807
BRA,ISL,455.278
BRA,ISR,416580.393
BRA,ITA,711680.9149999999
BRA,JAM,237821.985
BRA,JPN,11752.201
BRA,KEN,148.057
BRA,KNA,1938.027
BRA,KOR,3129016.375
BRA,KWT,5907.939
BRA,LBN,3707.058
BRA,LBR,611514.9410000001
BRA,LBY,898.768
BRA,LCA,144001.0
BRA,LKA,13.2
BRA,LTU,1702.548
BRA,LUX,24278.759
BRA,LVA,0.596
BRA,MAC,649.718
BRA,MAR,10819.378
BRA,MEX,20635.726
BRA,MHL,471277.284
BRA,MLT,40440.079
BRA,MNE,1496.326
BRA,MNP,330.051
BRA,MOZ,15.558
BRA,MSR,4.536
BRA,MUS,4641.722
BRA,MYS,2500906.576
BRA,NAM,2649.074
BRA,NGA,63.256
BRA,NIC,192.433
BRA,NLD,6775960.887999999
BRA,NOR,160270.895
BRA,NZL,0.001
BRA,PAK,43.332
BRA,PAN,896303.383
BRA,PER,793912.971
BRA,PHL,7999.083
BRA,PLW,3097.533
BRA,PNG,7.938
BRA,POL,7863.546
BRA,PRT,4418957.899
BRA,PRY,178210.492
BRA,QAT,74168.995
BRA,ROU,0.437
BRA,RUS,769.226
BRA,S19,2384.456
BRA,SAU,80565.95
BRA,SEN,5187.914
BRA,SGP,10071550.86
BRA,SLB,3.859
BRA,SLE,593.506
BRA,SLV,78.995
BRA,SMR,4.015
BRA,SRB,9.122
BRA,SUR,105.588
BRA,SVN,0.028
BRA,SWE,1194.097
BRA,SXM,113.349
BRA,TGO,443909.006
BRA,THA,583697.715
BRA,TTO,33265.494
BRA,TUR,41829.032
BRA,TZA,36.153000000000006
BRA,UGA,0.3
BRA,UKR,813.441
BRA,URY,18539.831000000002
BRA,USA,15263169.186999999
BRA,VCT,1843.25
BRA,VEN,4879.869
BRA,VNM,3388.999
BRA,ZAF,43614.147
BRA,ZMB,18.104
BRA,ZWE,17.597
BRB,BEL,0.001
BRB,BHS,0.68
BRB,BMU,0.005
BRB,CYM,0.278
BRB,DNK,0.004
BRB,GBR,18550.662
BRB,GRC,0.003
BRB,HND,19944.0
BRB,IRL,0.001
BRB,JAM,24238.012
BRB,LCA,0.804
BRB,SWE,0.311
BRB,USA,10942.25
BRB,VCT,0.077
BRB,VGB,0.009
BRB,ZAF,7.0
BRN,AUS,3234942.855
BRN,CHN,839315.267
BRN,CUW,0.03
BRN,CZE,64.571
BRN,DEU,0.114
BRN,IDN,524192.846
BRN,IND,346775.063
BRN,JPN,2969272.1
BRN,KHM,24302.399999999998
BRN,KOR,606838.297
BRN,MYS,1029837.588
BRN,NLD,0.152
BRN,NZL,43766.345
BRN,PHL,402344.885
BRN,POL,0.032
BRN,S19,437706.689
BRN,SGP,1802343.0400000003
BRN,THA,870884.307
BRN,USA,44361.174
BRN,VNM,608852.0
BTN,SWE,0.098
BWA,AGO,0.108
BWA,ISR,133.681
BWA,KEN,0.38
BWA,LSO,77.0
BWA,NAM,864.493
BWA,ZAF,807.573
BWA,ZWE,165.778
CAF,ARE,24.0
CAF,CMR,15.0
CAF,KEN,0.09
CAN,AGO,22.738999999999997
CAN,AIA,0.936
CAN,ALB,11.608
CAN,ARE,901.617
CAN,ARG,1361.725
CAN,ARM,8.035
CAN,AUS,911.217
CAN,AUT,93.771
CAN,AZE,371.721
CAN,BEL,67922.786
CAN,BEN,2296.23
CAN,BES,613764.0
CAN,BFA,39.665
CAN,BGD,0.427
CAN,BGR,43.452999999999996
CAN,BHR,2.18
CAN,BHS,294773.44
CAN,BIH,5.213
CAN,BLZ,1.545
CAN,BMU,83865.806
CAN,BOL,5422.03
CAN,BRA,2505.1279999999997
CAN,BRB,0.772
CAN,BRN,80606.85800000001
CAN,CHE,1120.734
CAN,CHL,185.075
CAN,CHN,6179474.755
CAN,CIV,16.641
CAN,CMR,0.304
CAN,COD,0.693
CAN,COG,1.603
CAN,COL,427.767
CAN,CRI,1144.884
CAN,CUB,2216.319
CAN,CUW,3.452
CAN,CZE,545.733
CAN,DEU,848970.4659999999
CAN,DNK,57031.329
CAN,DOM,45.486
CAN,DZA,2.466
CAN,ECU,269928.658
CAN,EGY,55.424
CAN,ESP,897355.696
CAN,EST,24.823
CAN,FIN,52636.424
CAN,FJI,0.051
CAN,FRA,466111.54699999996
CAN,GBR,1026423.7139999999
CAN,GHA,900.336
CAN,GIB,41307.0
CAN,GIN,0.127
CAN,GRC,1.515
CAN,GRL,0.879
CAN,GTM,147919.832
CAN,GUY,31.219
CAN,HKG,551494.062
CAN,HND,25.426
CAN,HRV,0.112
CAN,HTI,47.16
CAN,HUN,4.732
CAN,IDN,167.504
CAN,IND,938134.11
CAN,IRL,42515.338
CAN,IRQ,1.04
CAN,ISL,8982.595
CAN,ISR,59.044
CAN,ITA,2235.555
CAN,JAM,180.937
CAN,JOR,0.651
CAN,JPN,2107822.858
CAN,KAZ,171.976
CAN,KEN,1.792
CAN,KGZ,0.047
CAN,KHM,0.352
CAN,KOR,805668.231
CAN,KWT,0.294
CAN,LBN,0.638
CAN,LBY,60.873
CAN,LCA,0.283
CAN,LKA,0.213
CAN,LTU,3.456
CAN,LUX,13.948
CAN,LVA,178.557
CAN,MAC,0.2
CAN,MAR,68993.915
CAN,MDA,1.146
CAN,MDG,0.369
CAN,MDV,0.715
CAN,MEX,405511.41799999995
CAN,MKD,1.197
CAN,MLT,0.117
CAN,MMR,71.592
CAN,MNE,0.033
CAN,MNG,57.686
CAN,MOZ,0.004
CAN,MRT,7.48
CAN,MUS,0.427
CAN,MYS,7601.407
CAN,NAM,53.287
CAN,NGA,16.472
CAN,NIC,692.334
CAN,NLD,1608384.418
CAN,NOR,236.927
CAN,NZL,164.663
CAN,OMN,3.439
CAN,PAK,65.979
CAN,PAN,292127.137
CAN,PER,741689.596
CAN,PHL,2084.773
CAN,PNG,2.861
CAN,POL,1486.624
CAN,PRT,2.493
CAN,PRY,17.208
CAN,QAT,3.059
CAN,ROU,96543.867
CAN,S19,9110.884
CAN,SAU,244.372
CAN,SEN,15.248
CAN,SGP,775028.0009999999
CAN,SLV,20968.811
CAN,SPM,25529.722999999998
CAN,SRB,116.268
CAN,SUR,31.06
CAN,SVK,1116.9560000000001
CAN,SVN,335.827
CAN,SWE,67233.625
CAN,TCA,2.831
CAN,TCD,0.66
CAN,THA,1628.24
CAN,TKM,182.314
CAN,TTO,22.577
CAN,TUN,15.816
CAN,TUR,871.896
CAN,TZA,56.768
CAN,UGA,0.008
CAN,UKR,268.955
CAN,URY,0.481
CAN,USA,237596933.329
CAN,UZB,0.061
CAN,VEN,62.377
CAN,VNM,384.82
CAN,VUT,0.577
CAN,ZAF,461.119
CAN,ZMB,23.233
CAN,ZWE,0.006
CHE,ABW,10.694
CHE,AGO,0.024
CHE,ALB,66.516
CHE,AND,1.19
CHE,ARE,91474.558
CHE,ARG,13.033
CHE,ARM,4.207
CHE,AUS,258.218
CHE,AUT,12529.298999999999
CHE,AZE,213.75799999999998
CHE,BEL,2340.748
CHE,BEN,2613.79
CHE,BFA,5105.033
CHE,BGD,0.007
CHE,BGR,153743.041
CHE,BHR,0.965
CHE,BIH,12.685
CHE,BLR,69.811
CHE,BMU,9.29
CHE,BOL,12718.629
CHE,BRA,78896.056
CHE,BWA,0.026
CHE,CAN,29421.479
CHE,CHL,35.61900000000001
CHE,CHN,11412.483
CHE,CIV,22.47
CHE,CMR,1.022
CHE,COL,189.351
CHE,CRI,3658.318
CHE,CUW,0.006
CHE,CYM,7.202
CHE,CYP,54.589
CHE,CZE,582.847
CHE,DEU,281178.31799999997
CHE,DNK,367.705
CHE,DOM,14.508
CHE,DZA,295.04
CHE,ECU,143.91
CHE,EGY,4402.724
CHE,ESP,16842.691
CHE,EST,49.283
CHE,ETH,17338.96
CHE,FIN,5215.974999999999
CHE,FJI,16785.8
CHE,FRA,26684.99
CHE,GAB,1.879
CHE,GBR,5096.46
CHE,GEO,16.337
CHE,GHA,12.106
CHE,GIN,0.288
CHE,GMB,0.055
CHE,GRC,2707.601
CHE,GTM,2.733
CHE,GUM,0.101
CHE,HKG,12915.509
CHE,HND,0.817
CHE,HRV,18.718
CHE,HUN,526.119
CHE,IDN,4.199000000000001
CHE,IND,3403.6290000000004
CHE,IRL,3369.09
CHE,IRQ,0.504
CHE,ISL,3431.746
CHE,ISR,31532.692
CHE,ITA,39864.225000000006
CHE,JOR,1352.435
CHE,JPN,172.08
CHE,KAZ,17.96
CHE,KEN,2378.372
CHE,KHM,0.337
CHE,KOR,644.212
CHE,KWT,698.605
CHE,LBN,1945.986
CHE,LBY,3.153
CHE,LKA,1.495
CHE,LTU,309.379
CHE,LUX,853.005
CHE,LVA,1784.016
CHE,MAR,1921.545
CHE,MDA,1.72
CHE,MDG,2.859
CHE,MDV,841.64
CHE,MEX,58.455
CHE,MKD,54.79
CHE,MLT,343.667
CHE,MMR,0.021
CHE,MNE,47.281
CHE,MNG,1.708
CHE,MOZ,7128.027
CHE,MUS,722.412
CHE,MWI,42079.7
CHE,MYS,19.293
CHE,NAM,26637.59
CHE,NCL,0.075
CHE,NER,0.007
CHE,NGA,55.834
CHE,NIC,0.03
CHE,NLD,24248.095
CHE,NOR,951.87
CHE,NPL,0.212
CHE,NZL,21.197
CHE,OMN,3112.618
CHE,PAK,20.062
CHE,PAN,1.926
CHE,PER,56.677
CHE,PHL,15.663
CHE,POL,5263.549
CHE,PRT,12636.607
CHE,PRY,207415.522
CHE,PYF,2.127
CHE,QAT,15444.190999999999
CHE,ROU,44.321
CHE,RUS,0.01
CHE,S19,2173.262
CHE,SAU,9178.008
CHE,SEN,12613.292
CHE,SGP,27396.787
CHE,SLE,0.06
CHE,SLV,0.547
CHE,SMR,61.243
CHE,SRB,2188.8979999999997
CHE,SVK,398.014
CHE,SVN,188.86
CHE,SWE,7240.959
CHE,SYC,0.798
CHE,TCD,0.992
CHE,TGO,0.005
CHE,THA,14161.965
CHE,TUN,1971.751
CHE,TUR,17632.028000000002
CHE,TZA,347040.186
CHE,UGA,30.622999999999998
CHE,UKR,52711.616
CHE,URY,0.644
CHE,USA,124879.117
CHE,UZB,139.94
CHE,VEN,0.203
CHE,VNM,6.495
CHE,ZAF,1639.881
CHE,ZMB,4506.947
CHE,ZWE,9399.018
CHL,AIA,51580.399999999994
CHL,ARG,59335.189
CHL,AUS,0.003
CHL,AUT,0.06
CHL,BEL,0.044
CHL,BGR,0.003
CHL,BOL,296008.798
CHL,BRA,38187.528
CHL,CAN,0.002
CHL,COL,1214.878
CHL,CRI,0.076
CHL,CUB,0.008
CHL,DEU,54.192
CHL,DOM,14863.418999999998
CHL,ECU,382.523
CHL,ESP,54.752
CHL,FRA,108978.697
CHL,GTM,26883.78
CHL,IND,0.35
CHL,IRL,0.018
CHL,ISL,207.139
CHL,KEN,48923.985
CHL,KOR,0.005
CHL,MDG,1409.13
CHL,MEX,17.023
CHL,MUS,13893.4
CHL,MYS,28892.003
CHL,NGA,14000.85
CHL,NIC,846.066
CHL,NLD,24076.368
CHL,PAN,122540.143
CHL,PER,44679.831000000006
CHL,PRY,725.926
CHL,SLV,9833.685000000001
CHL,THA,0.001
CHL,TZA,12270.11
CHL,UGA,1500.0
CHL,URY,16596.614
CHL,USA,466562.071
CHL,ZAF,13476.944
CHN,ABW,22.961
CHN,AFG,426.606
CHN,AGO,2069.795
CHN,ALB,10.056
CHN,AND,67.868
CHN,ARE,369705.342
CHN,ARG,466.309
CHN,ARM,40.735
CHN,ATG,80406.13900000001
CHN,AUS,3280447.008
CHN,AUT,5558.997
CHN,AZE,176.65200000000002
CHN,BDI,10.961
CHN,BEL,252811.985
CHN,BEN,3517.786
CHN,BFA,492.388
CHN,BGD,1908869.32
CHN,BGR,11.54
CHN,BHR,129.267
CHN,BHS,191176.503
CHN,BIH,24.686
CHN,BLR,537.86
CHN,BLZ,7482.706
CHN,BMU,4806.575
CHN,BOL,452.51
CHN,BRA,2281.004
CHN,BRB,3166.189
CHN,BRN,285180.083
CHN,CAF,31140.362
CHN,CAN,199629.402
CHN,CHE,19356.363999999998
CHN,CHL,96874.25899999999
CHN,CIV,1038.051
CHN,CMR,12552.887
CHN,COD,2543.647
CHN,COG,773.236
CHN,COK,5189.951
CHN,COL,672.614
CHN,COM,308.574
CHN,CPV,0.425
CHN,CRI,204.958
CHN,CUB,419.679
CHN,CUW,0.5
CHN,CYM,9843.835
CHN,CYP,5196.726
CHN,CZE,87.43199999999999
CHN,DEU,190161.492
CHN,DJI,6313.233
CHN,DNK,140850.274
CHN,DOM,663.84
CHN,DZA,6761.063
CHN,ECU,3118.478
CHN,EGY,36913.831
CHN,ERI,116.08
CHN,ESP,125256.303
CHN,EST,8.654
CHN,ETH,123797.991
CHN,FIN,1070.654
CHN,FJI,213.93500000000003
CHN,FRA,638517.406
CHN,FSM,506.79699999999997
CHN,GAB,9644.222
CHN,GBR,391033.621
CHN,GHA,9598.313999999998
CHN,GIB,39442.492
CHN,GIN,6117.319
CHN,GMB,114.589
CHN,GNB,4034.855
CHN,GNQ,78.927
CHN,GRC,7908.974
CHN,GTM,792.787
CHN,GUY,1006.463
CHN,HKG,12650043.934999999
CHN,HND,364.592
CHN,HRV,4.312
CHN,HTI,199.683
CHN,HUN,321.695
CHN,IDN,1447331.4259999997
CHN,IND,59686.962
CHN,IRL,35962.498
CHN,IRN,21882.309999999998
CHN,IRQ,2643.431
CHN,ISL,48.037000000000006
CHN,ISR,823.21
CHN,ITA,192662.063
CHN,JAM,597.689
CHN,JOR,63.941
CHN,JPN,1777898.658
CHN,KAZ,11524.338
CHN,KEN,2021.918
CHN,KGZ,7977.922
CHN,KHM,211585.152
CHN,KIR,2294.159
CHN,KNA,11865.862
CHN,KOR,567413.2490000001
CHN,KWT,182.656
CHN,LAO,15822.871000000001
CHN,LBN,255.542
CHN,LBR,3619649.436
CHN,LBY,1054.396
CHN,LCA,0.73
CHN,LKA,74780.452
CHN,LSO,49.846
CHN,LTU,532.549
CHN,LUX,65889.642
CHN,LVA,34620.475
CHN,MAC,280116.554
CHN,MAR,191.904
CHN,MDA,49.373
CHN,MDG,44.634
CHN,MDV,280.08
CHN,MEX,112907.95400000001
CHN,MHL,2369249.86
CHN,MKD,5.865
CHN,MLI,188.723
CHN,MLT,175279.50699999998
CHN,MMR,371389.364
CHN,MNE,22.708
CHN,MNG,61428.221
CHN,MOZ,931.995
CHN,MRT,102.965
CHN,MUS,118.467
CHN,MWI,249.02499999999998
CHN,MYS,3004313.317
CHN,NAM,183.331
CHN,NCL,559.034
CHN,NER,306.137
CHN,NGA,2059.502
CHN,NIC,104.31299999999999
CHN,NLD,706438.25
CHN,NOR,2958.427
CHN,NPL,1171.5359999999998
CHN,NRU,2803.694
CHN,NZL,270353.641
CHN,OMN,36823.127
CHN,PAK,66726.006
CHN,PAN,859037.68
CHN,PER,2609.081
CHN,PHL,4207971.153
CHN,PLW,13034.111
CHN,PNG,842.0600000000001
CHN,POL,7322.72
CHN,PRK,6618.860000000001
CHN,PRT,53401.169
CHN,PRY,903.799
CHN,PSE,57.319
CHN,PYF,0.685
CHN,QAT,7434.0
CHN,ROU,133.379
CHN,RUS,82743.72399999999
CHN,RWA,14.449
CHN,S19,440625.161
CHN,SAU,14745.458
CHN,SDN,16.644
CHN,SEN,1328.1470000000002
CHN,SGP,7291450.852
CHN,SLB,1210.599
CHN,SLE,8714.245
CHN,SLV,585.904
CHN,SMR,721.054
CHN,SOM,178.078
CHN,SRB,420.809
CHN,SSD,54.96
CHN,STP,591.429
CHN,SUR,171.057
CHN,SVK,3399.956
CHN,SVN,24.857
CHN,SWE,15141.213
CHN,SWZ,2800.608
CHN,SYC,7.861
CHN,SYR,0.25
CHN,TCA,0.075
CHN,TCD,128.379
CHN,TGO,1779.093
CHN,THA,314588.551
CHN,TJK,981.121
CHN,TKM,3730.966
CHN,TON,1.95
CHN,TTO,53.27
CHN,TUN,7709.741
CHN,TUR,6042.599
CHN,TUV,9760.658
CHN,TZA,3637.617
CHN,UGA,824.316
CHN,UKR,954.63
CHN,URY,20.862
CHN,USA,684159.884
CHN,UZB,9629.655
CHN,VCT,2674.43
CHN,VEN,1673.035
CHN,VNM,1602010.784
CHN,VUT,20112.613
CHN,WSM,102.092
CHN,YEM,284.46000000000004
CHN,ZAF,53836.42600000001
CHN,ZMB,2868.77
CHN,ZWE,1629.189
CIV,AGO,609.611
CIV,BEL,0.006
CIV,BEN,3715.072
CIV,BFA,243351.333
CIV,BRA,137720.168
CIV,CAF,3500.95
CIV,CAN,191930.466
CIV,CMR,135155.491
CIV,COD,42507.813
CIV,COG,114.95700000000001
CIV,DEU,109035.573
CIV,ESP,94668.083
CIV,FRA,64651.513
CIV,GAB,9798.357
CIV,GBR,14569.38
CIV,GHA,143101.05
CIV,GIN,358.058
CIV,GMB,801.936
CIV,GNQ,9277.672
CIV,GRC,108714.946
CIV,IRL,38.424
CIV,ITA,152740.057
CIV,LBN,0.44
CIV,LBR,7205.683
CIV,MAR,227.755
CIV,MLI,1183047.568
CIV,MLT,40416.1
CIV,MRT,189.965
CIV,NAM,3125.445
CIV,NER,2970.336
CIV,NGA,10155.551
CIV,NLD,876187.419
CIV,NOR,107.161
CIV,POL,0.059
CIV,PRT,23896.21
CIV,ROU,71383.4
CIV,SEN,21141.05
CIV,SGP,9.096
CIV,SLE,2913.795
CIV,SWE,67323.0
CIV,TGO,180259.2
CIV,ZAF,92227.16
CMR,AUS,12.54
CMR,BEL,0.063
CMR,CAF,90901.715
CMR,CHN,1439991.5
CMR,CYP,0.001
CMR,DEU,402035.3
CMR,ESP,0.083
CMR,FRA,182249.041
CMR,GBR,139500.0
CMR,GRC,0.001
CMR,IND,794941.0
CMR,ITA,570781.0
CMR,JPN,59963.0
CMR,KOR,252093.4
CMR,MAR,0.001
CMR,MYS,910317.5
CMR,NLD,828398.073
CMR,PAK,1.0
CMR,SEN,0.069
CMR,SGP,0.007
CMR,SWE,0.687
CMR,USA,264124.44
COD,AGO,0.398
COD,BEL,0.004
COD,BFA,211.555
COD,BRA,124536.0
COD,CHN,244260.0
COD,CZE,0.158
COD,FRA,89916.545
COD,IND,510710.0
COD,LUX,0.001
COD,MUS,4032.92
COD,NAM,15.331
COD,NLD,0.252
COD,SGP,22286.2
COD,UGA,498.93
COG,AGO,1.314
COG,BEL,0.022
COG,BFA,14041.946
COG,BRA,129462.0
COG,CAF,62.5
COG,CHN,6551079.0
COG,ESP,186001.008
COG,FRA,26455.817
COG,GBR,239622.0
COG,IND,122893.0
COG,ITA,278253.512
COG,MUS,90751.398
COG,MYS,277671.3
COG,NAM,2425.4300000000003
COG,NLD,152864.847
COG,NOR,0.011
COG,PAK,52784.16
COG,ROU,268000.0
COG,SGP,760056.0
COG,THA,532694.3
COG,TZA,1802.3
COK,NZL,0.003
COK,ZAF,8.0
COL,ABW,32446.89
COL,AIA,1.391
COL,ARE,300.661
COL,ARG,31101.7
COL,ATG,6.069
COL,BEL,2.395
COL,BES,550972.1
COL,BHS,1051116.9849999999
COL,BLZ,11.589
COL,BOL,8395.024
COL,BRA,24329.012
COL,BRB,61.646
COL,BRN,28385.5
COL,CAN,87950.555
COL,CHE,1690.67
COL,CHL,37254.839
COL,CHN,2156270.834
COL,CIV,556193.23
COL,CRI,7023.362999999999
COL,CUB,2184.701
COL,CUW,4825.264
COL,DEU,23104.316
COL,DOM,50406.037
COL,DZA,0.055
COL,ECU,26802.363999999998
COL,EGY,12.672
COL,ESP,162011.727
COL,FIN,0.003
COL,FRA,19968.963
COL,GBR,14050.415
COL,GIN,0.013
COL,GRD,1.767
COL,GTM,3687.738
COL,GUY,42.972
COL,HND,1265.948
COL,HTI,3.05
COL,IDN,1.839
COL,IND,3641777.7199999997
COL,ISL,47.343
COL,ITA,101397.32500000001
COL,JAM,322158.059
COL,KOR,176.126
COL,LCA,14.397
COL,LTU,1.721
COL,MAR,13.908
COL,MEX,69606.278
COL,MHL,5.16
COL,MLT,0.01
COL,NIC,80.183
COL,NLD,820685.564
COL,NOR,0.005
COL,PAN,8225705.424
COL,PER,149312.73
COL,PHL,119869.0
COL,POL,86.009
COL,PRT,118.987
COL,PRY,446.46
COL,QAT,7260.96
COL,SGP,3997.081
COL,SLV,4022.332
COL,SUR,19.5
COL,SWE,11.307
COL,TCA,43.25
COL,TTO,158.362
COL,TUR,194.917
COL,URY,3364.411
COL,USA,12132663.16
COL,VCT,8.353
COL,VEN,22655.794
COL,VGB,5.189
COL,VNM,2525.07
COM,BEL,0.002
COM,FRA,0.09
COM,GRC,0.004
COM,KEN,0.055
COM,NLD,0.376
COM,TZA,0.02
CPV,AGO,2.4
CPV,BEL,0.005
CPV,ESP,187.552
CPV,FRA,0.423
CPV,NLD,4.073
CPV,PRT,1.251
CRI,ALB,184.5
CRI,ARM,0.023
CRI,AUS,0.168
CRI,BEL,0.003
CRI,BGR,0.136
CRI,BHR,0.242
CRI,BLZ,0.107
CRI,BRA,0.001
CRI,CAN,0.234
CRI,CHE,0.119
CRI,CHL,0.261
CRI,CHN,4.685
CRI,COL,133.559
CRI,CZE,0.032
CRI,DEU,0.734
CRI,DNK,0.02
CRI,DOM,71.314
CRI,ECU,143.288
CRI,FRA,11.656
CRI,GBR,0.593
CRI,GTM,11.048
CRI,HND,202.424
CRI,IRL,0.01
CRI,JAM,0.162
CRI,JPN,0.379
CRI,KOR,0.465
CRI,KWT,0.082
CRI,MDA,0.001
CRI,MYS,1.5
CRI,NGA,0.12
CRI,NIC,204.328
CRI,NLD,5.003
CRI,NOR,0.115
CRI,NZL,0.047
CRI,PAN,303.458
CRI,PER,78.288
CRI,POL,0.039
CRI,S19,0.103
CRI,SGP,0.01
CRI,SLE,0.187
CRI,SLV,1.306
CRI,THA,0.002
CRI,TUR,0.631
CRI,USA,19.053
CRI,VEN,10.88
CRI,ZAF,131.74
CUB,BEL,21051.4
CUB,CAN,0.059
CUB,ESP,0.005
CUW,ARM,7851.369000000001
CUW,BEL,0.002
CUW,BRB,12.784
CUW,DEU,0.025
CUW,DOM,4710.0
CUW,GTM,5419.03
CUW,HND,491.581
CUW,NGA,3.025
CUW,NLD,0.637
CUW,PRY,5972.34
CUW,ZAF,39.953
CXR,IRL,0.002
CXR,POL,0.016
CYM,BEL,0.001
CYM,BLZ,11351.27
CYM,BRB,20987.234
CYM,FRA,0.38
CYM,NAM,304.707
CYM,TZA,3350.18
CYM,ZAF,66.0
CYP,ARE,15.526
CYP,AUS,4.16
CYP,BEL,0.019
CYP,BRB,200.70600000000002
CYP,CHE,0.003
CYP,CHL,64.784
CYP,COL,40.343
CYP,CZE,471.68
CYP,DEU,400.0
CYP,EGY,150579.471
CYP,ESP,101.957
CYP,FRA,0.01
CYP,GEO,12096.38
CYP,GRC,7451.92
CYP,HRV,0.098
CYP,HUN,124.207
CYP,IDN,0.022
CYP,IRL,1.808
CYP,ISR,122.583
CYP,ITA,668.305
CYP,JOR,0.025
CYP,LBN,386959.972
CYP,LBR,0.02
CYP,LBY,937741.7
CYP,LVA,5442.99
CYP,MAR,12.394
CYP,MLT,0.678
CYP,NAM,6.75
CYP,NGA,125603.069
CYP,NLD,64219.698
CYP,PER,42.152
CYP,POL,995.2230000000001
CYP,ROU,4.968
CYP,SDN,30032.8
CYP,SGP,16.7
CYP,THA,0.002
CYP,TUN,23.68
CYP,TUR,2.884
CYP,UKR,569.318
CYP,USA,199.704
CYP,ZAF,25.2
CZE,ALB,4.168
CZE,ARE,21823.57
CZE,ARG,1.024
CZE,ARM,1.663
CZE,AUS,5.318
CZE,AUT,30420.228
CZE,AZE,90.763
CZE,BEL,436.771
CZE,BGR,4009.3919999999994
CZE,BHR,0.20700000000000002
CZE,BIH,6483.261
CZE,BLR,1246.994
CZE,BOL,0.003
CZE,BRA,8.553
CZE,CAN,0.151
CZE,CHE,47.504000000000005
CZE,CHL,0.883
CZE,CHN,3.299
CZE,COD,0.009
CZE,COL,1.592
CZE,CRI,0.022
CZE,CYP,1.201
CZE,DEU,320374.38
CZE,DNK,32.273
CZE,DOM,0.013
CZE,ECU,0.14
CZE,EGY,272.962
CZE,ESP,1523.076
CZE,EST,55.642
CZE,FIN,22.934
CZE,FRA,602.2
CZE,GBR,402.94300000000004
CZE,GEO,497.638
CZE,GRC,45.359
CZE,GTM,0.183
CZE,HKG,13.567
CZE,HND,0.306
CZE,HRV,111.619
CZE,HUN,108846.05799999999
CZE,IDN,0.5
CZE,IND,581.21
CZE,IRL,51440.901
CZE,IRQ,0.279
CZE,ISL,1185.652
CZE,ISR,4520.007
CZE,ITA,450.339
CZE,JOR,0.009
CZE,JPN,0.289
CZE,KAZ,526.559
CZE,KGZ,103.00399999999999
CZE,KOR,108.304
CZE,KWT,215.161
CZE,LBN,0.034
CZE,LTU,70.674
CZE,LUX,0.522
CZE,LVA,426.34299999999996
CZE,MAR,0.049
CZE,MDA,250.713
CZE,MDV,8.65
CZE,MEX,0.827
CZE,MKD,195.454
CZE,MLT,253.119
CZE,MNE,4.492
CZE,MNG,863.805
CZE,MUS,0.179
CZE,MYS,0.855
CZE,NGA,0.057
CZE,NIC,0.062
CZE,NLD,10035.242
CZE,NOR,6.864000000000001
CZE,NPL,1.401
CZE,NZL,2.294
CZE,OMN,0.005
CZE,PAK,0.03
CZE,PER,0.583
CZE,PHL,1.181
CZE,POL,182200.916
